default,7,8,0,0,0,W2V and WordNet,W2V,100,26.397313117980957
default,12,8,2,4,0,W2V and WordNet,W2V,150,21.708626985549927
default,8,8,1,1,0,W2V and WordNet,W2V,200,18.300151109695435
default,8,8,0,0,0,W2V and WordNet,W2V,250,18.96955704689026
default,8,8,1,0,0,W2V and WordNet,W2V,300,18.774279832839966
default,8,8,0,0,0,W2V and WordNet,W2V,350,23.81589412689209
default,11,8,2,1,0,W2V and WordNet,W2V,400,15.317199230194092
default,8,8,1,1,0,W2V and WordNet,W2V,450,21.9920756816864
default,8,8,0,1,0,W2V and WordNet,W2V,500,23.618836879730225
default,9,8,0,1,0,W2V and WordNet,W2V,550,17.319507837295532
default,8,8,0,1,0,W2V and WordNet,W2V,600,23.54988384246826
default,7,8,0,0,0,W2V and WordNet,W2V,650,29.456233024597168
default,9,8,1,1,0,W2V and WordNet,W2V,700,23.375598669052124
default,8,8,0,0,0,W2V and WordNet,W2V,750,20.66703701019287
default,8,8,0,0,0,W2V and WordNet,W2V,800,20.179548025131226
default,7,8,0,0,0,W2V and WordNet,W2V,850,16.762080192565918
default,8,8,1,0,0,W2V and WordNet,W2V,900,17.93390727043152
default,9,8,2,1,0,W2V and WordNet,W2V,950,16.910547971725464
default,11,8,3,2,0,W2V and WordNet,W2V,1000,27.467345237731934
default,9,8,0,1,0,W2V and WordNet,W2V,1050,20.126079082489014
default,7,8,0,1,0,W2V and WordNet,W2V,1100,17.41474676132202
default,8,8,0,2,0,W2V and WordNet,W2V,1150,26.40803813934326
default,25,5,0,1,1,W2V and WordNet,W2V,1200,17.586031913757324
default,8,8,0,0,0,W2V and WordNet,W2V,1250,21.13185214996338
default,8,8,0,0,0,W2V and WordNet,W2V,1300,21.394675970077515
default,7,8,0,0,0,W2V and WordNet,W2V,1350,22.38002610206604
default,25,7,1,0,1,W2V and WordNet,W2V,1400,22.553552865982056
default,15,8,4,4,0,W2V and WordNet,W2V,1450,21.0836820602417
default,10,8,2,3,0,W2V and WordNet,W2V,1500,20.609358072280884
default,25,4,0,0,1,W2V and WordNet,W2V,1550,18.741076946258545
default,7,8,0,1,0,W2V and WordNet,WordNet Lin,100,24.487224817276
default,25,6,4,4,1,W2V and WordNet,WordNet Lin,150,19.700448989868164
default,10,8,2,2,0,W2V and WordNet,WordNet Lin,200,22.013426065444946
default,8,8,0,0,0,W2V and WordNet,WordNet Lin,250,19.060482025146484
default,8,8,0,1,0,W2V and WordNet,WordNet Lin,300,18.951438188552856
default,8,8,0,0,0,W2V and WordNet,WordNet Lin,350,22.65070104598999
default,8,8,0,0,0,W2V and WordNet,WordNet Lin,400,14.352752923965454
default,8,8,1,1,0,W2V and WordNet,WordNet Lin,450,22.0149667263031
default,8,8,0,1,0,W2V and WordNet,WordNet Lin,500,22.758405208587646
default,10,8,0,2,0,W2V and WordNet,WordNet Lin,550,18.263549089431763
default,8,8,1,1,0,W2V and WordNet,WordNet Lin,600,22.981141805648804
default,25,3,0,1,1,W2V and WordNet,WordNet Lin,650,17.961344003677368
default,10,8,2,1,0,W2V and WordNet,WordNet Lin,700,25.759077072143555
default,8,8,0,0,0,W2V and WordNet,WordNet Lin,750,20.477783679962158
default,9,8,0,1,0,W2V and WordNet,WordNet Lin,800,21.571345806121826
default,25,2,0,0,1,W2V and WordNet,WordNet Lin,850,9.251434087753296
default,8,8,1,1,0,W2V and WordNet,WordNet Lin,900,17.58370018005371
default,25,7,6,6,1,W2V and WordNet,WordNet Lin,950,19.7784481048584
default,25,7,4,3,1,W2V and WordNet,WordNet Lin,1000,22.45599627494812
default,25,6,3,5,1,W2V and WordNet,WordNet Lin,1050,21.81187391281128
default,25,6,7,7,0,W2V and WordNet,WordNet Lin,1100,23.652288913726807
default,10,8,1,3,0,W2V and WordNet,WordNet Lin,1150,28.002737998962402
default,25,7,6,6,1,W2V and WordNet,WordNet Lin,1200,18.594043731689453
default,9,8,0,1,0,W2V and WordNet,WordNet Lin,1250,23.982979774475098
default,8,8,0,0,0,W2V and WordNet,WordNet Lin,1300,21.608702898025513
default,8,8,2,0,0,W2V and WordNet,WordNet Lin,1350,26.442690134048462
default,8,8,1,0,0,W2V and WordNet,WordNet Lin,1400,21.563596963882446
default,25,7,7,8,0,W2V and WordNet,WordNet Lin,1450,20.181742191314697
default,25,4,0,1,1,W2V and WordNet,WordNet Lin,1500,12.57728624343872
default,25,7,5,5,1,W2V and WordNet,WordNet Lin,1550,25.851585149765015
default,8,8,0,0,0,W2V 03,W2V,100,29.64145016670227
default,8,8,0,0,0,W2V 03,W2V,150,29.72310495376587
default,8,8,0,0,0,W2V 03,W2V,200,29.515778064727783
default,8,8,0,0,0,W2V 03,W2V,250,30.307735919952393
default,8,8,0,0,0,W2V 03,W2V,300,28.942146062850952
default,8,8,0,0,0,W2V 03,W2V,350,29.468453884124756
default,8,8,0,0,0,W2V 03,W2V,400,29.420639038085938
default,8,8,0,0,0,W2V 03,W2V,450,29.239627599716187
default,8,8,0,0,0,W2V 03,W2V,500,29.441391706466675
default,8,8,0,0,0,W2V 03,W2V,550,29.11489510536194
default,8,8,0,0,0,W2V 03,W2V,600,29.44938588142395
default,8,8,0,0,0,W2V 03,W2V,650,29.156321048736572
default,8,8,0,0,0,W2V 03,W2V,700,29.291615962982178
default,8,8,0,0,0,W2V 03,W2V,750,29.79994797706604
default,8,8,0,0,0,W2V 03,W2V,800,29.6304988861084
default,8,8,0,0,0,W2V 03,W2V,850,29.268853902816772
default,8,8,0,0,0,W2V 03,W2V,900,29.704100131988525
default,8,8,0,0,0,W2V 03,W2V,950,29.17642903327942
default,8,8,0,0,0,W2V 03,W2V,1000,29.81022596359253
default,8,8,0,0,0,W2V 03,W2V,1050,29.507535934448242
default,8,8,0,0,0,W2V 03,W2V,1100,29.196031093597412
default,8,8,0,0,0,W2V 03,W2V,1150,29.064870834350586
default,8,8,0,0,0,W2V 03,W2V,1200,29.153663873672485
default,8,8,0,0,0,W2V 03,W2V,1250,30.57854700088501
default,8,8,0,0,0,W2V 03,W2V,1300,29.69876718521118
default,8,8,0,0,0,W2V 03,W2V,1350,393.22397685050964
default,8,8,0,0,0,W2V 03,W2V,1400,30.10697913169861
default,8,8,0,0,0,W2V 03,W2V,1450,30.027081966400146
default,8,8,0,0,0,W2V 03,W2V,1500,29.76673674583435
default,8,8,0,0,0,W2V 03,W2V,1550,29.682570934295654
default,11,8,1,2,0,W2V 03,WordNet Lin,100,30.17175316810608
default,25,2,4,4,1,W2V 03,WordNet Lin,150,61.04225301742554
default,25,6,3,2,1,W2V 03,WordNet Lin,200,40.59733176231384
default,17,8,4,5,0,W2V 03,WordNet Lin,250,37.7134850025177
default,17,8,4,5,0,W2V 03,WordNet Lin,300,72.36881184577942
default,25,1,1,0,1,W2V 03,WordNet Lin,350,19.44362711906433
default,25,5,3,6,1,W2V 03,WordNet Lin,400,46.11224389076233
default,25,4,1,4,1,W2V 03,WordNet Lin,450,49.33063983917236
default,25,3,0,0,1,W2V 03,WordNet Lin,500,24.39656376838684
default,25,0,3,4,1,W2V 03,WordNet Lin,550,80.1433846950531
default,12,8,2,4,0,W2V 03,WordNet Lin,600,52.408687114715576
default,25,4,4,5,1,W2V 03,WordNet Lin,650,55.69661903381348
default,25,2,2,2,1,W2V 03,WordNet Lin,700,31.829543828964233
default,25,6,0,0,1,W2V 03,WordNet Lin,750,29.61043405532837
default,25,3,7,5,0,W2V 03,WordNet Lin,800,72.08871006965637
default,25,1,0,0,1,W2V 03,WordNet Lin,850,19.717100620269775
default,25,3,0,0,1,W2V 03,WordNet Lin,900,27.51486587524414
default,25,5,6,5,1,W2V 03,WordNet Lin,950,56.6100070476532
default,16,8,6,3,0,W2V 03,WordNet Lin,1000,60.4937310218811
default,25,4,5,5,1,W2V 03,WordNet Lin,1050,64.41630125045776
default,25,6,7,7,0,W2V 03,WordNet Lin,1100,86.18831992149353
default,25,7,3,3,1,W2V 03,WordNet Lin,1150,34.34519004821777
default,25,6,2,0,1,W2V 03,WordNet Lin,1200,32.52339506149292
default,13,8,2,3,0,W2V 03,WordNet Lin,1250,40.311484813690186
default,25,7,1,2,1,W2V 03,WordNet Lin,1300,32.06596088409424
default,20,8,6,6,0,W2V 03,WordNet Lin,1350,44.441574811935425
default,25,0,0,0,1,W2V 03,WordNet Lin,1400,12.911259174346924
default,25,5,6,0,1,W2V 03,WordNet Lin,1450,40.10730981826782
default,19,8,5,6,0,W2V 03,WordNet Lin,1500,77.9272301197052
default,25,3,1,2,1,W2V 03,WordNet Lin,1550,35.05387091636658
default,8,8,0,0,0,W2V 05,W2V,100,29.32529306411743
default,8,8,0,0,0,W2V 05,W2V,150,29.916476249694824
default,8,8,0,0,0,W2V 05,W2V,200,30.02014183998108
default,7,8,0,0,0,W2V 05,W2V,250,22.883162260055542
default,8,8,0,0,0,W2V 05,W2V,300,29.622642993927002
default,8,8,0,0,0,W2V 05,W2V,350,30.156198263168335
default,8,8,0,0,0,W2V 05,W2V,400,29.87892723083496
default,8,8,0,0,0,W2V 05,W2V,450,30.26017999649048
default,8,8,0,0,0,W2V 05,W2V,500,28.793538093566895
default,8,8,0,0,0,W2V 05,W2V,550,29.58712387084961
default,8,8,0,0,0,W2V 05,W2V,600,30.188830852508545
default,8,8,0,0,0,W2V 05,W2V,650,29.54030704498291
default,8,8,0,0,0,W2V 05,W2V,700,29.528709173202515
default,8,8,0,0,0,W2V 05,W2V,750,30.25185203552246
default,7,8,0,0,0,W2V 05,W2V,800,22.81978416442871
default,8,8,0,0,0,W2V 05,W2V,850,29.80730104446411
default,8,8,0,0,0,W2V 05,W2V,900,29.90842604637146
default,8,8,0,0,0,W2V 05,W2V,950,29.2536199092865
default,8,8,0,0,0,W2V 05,W2V,1000,30.281064987182617
default,8,8,0,0,0,W2V 05,W2V,1050,29.332201957702637
default,7,8,0,0,0,W2V 05,W2V,1100,23.088073015213013
default,8,8,0,0,0,W2V 05,W2V,1150,29.322186946868896
default,8,8,0,0,0,W2V 05,W2V,1200,29.580899953842163
default,7,8,0,0,0,W2V 05,W2V,1250,22.48286533355713
default,8,8,0,0,0,W2V 05,W2V,1300,29.559229135513306
default,8,8,0,0,0,W2V 05,W2V,1350,30.14283585548401
default,8,8,0,0,0,W2V 05,W2V,1400,29.439555168151855
default,8,8,0,0,0,W2V 05,W2V,1450,28.874939918518066
default,8,8,0,0,0,W2V 05,W2V,1500,28.80491805076599
default,8,8,0,0,0,W2V 05,W2V,1550,29.363815784454346
default,11,8,1,2,0,W2V 05,WordNet Lin,100,29.69956088066101
default,25,2,4,4,1,W2V 05,WordNet Lin,150,59.616894006729126
default,25,6,3,2,1,W2V 05,WordNet Lin,200,40.71595788002014
default,16,8,4,5,0,W2V 05,WordNet Lin,250,31.595863103866577
default,17,8,4,5,0,W2V 05,WordNet Lin,300,71.91089415550232
default,25,1,1,0,1,W2V 05,WordNet Lin,350,19.696635246276855
default,25,5,3,6,1,W2V 05,WordNet Lin,400,46.13163089752197
default,25,4,1,4,1,W2V 05,WordNet Lin,450,48.33920097351074
default,25,3,0,0,1,W2V 05,WordNet Lin,500,23.851991891860962
default,25,0,3,4,1,W2V 05,WordNet Lin,550,78.12419199943542
default,12,8,2,4,0,W2V 05,WordNet Lin,600,52.89169406890869
default,25,4,4,5,1,W2V 05,WordNet Lin,650,56.21314811706543
default,25,2,2,2,1,W2V 05,WordNet Lin,700,32.27038288116455
default,25,6,0,0,1,W2V 05,WordNet Lin,750,29.199400901794434
default,9,8,0,2,0,W2V 05,WordNet Lin,800,30.847259759902954
default,25,1,0,0,1,W2V 05,WordNet Lin,850,19.251394033432007
default,25,3,0,0,1,W2V 05,WordNet Lin,900,26.437756776809692
default,25,5,6,5,1,W2V 05,WordNet Lin,950,55.90712881088257
default,16,8,6,3,0,W2V 05,WordNet Lin,1000,59.33554792404175
default,25,4,5,5,1,W2V 05,WordNet Lin,1050,64.64177083969116
default,25,6,7,7,0,W2V 05,WordNet Lin,1100,53.56173896789551
default,25,7,3,3,1,W2V 05,WordNet Lin,1150,33.34073281288147
default,25,6,2,0,1,W2V 05,WordNet Lin,1200,31.862266778945923
default,12,8,2,3,0,W2V 05,WordNet Lin,1250,33.20601415634155
default,25,7,1,2,1,W2V 05,WordNet Lin,1300,31.06313920021057
default,20,8,6,6,0,W2V 05,WordNet Lin,1350,43.41635298728943
default,25,0,0,0,1,W2V 05,WordNet Lin,1400,12.576512098312378
default,25,5,6,0,1,W2V 05,WordNet Lin,1450,39.90158200263977
default,19,8,5,6,0,W2V 05,WordNet Lin,1500,76.39454102516174
default,25,3,1,2,1,W2V 05,WordNet Lin,1550,34.19818592071533
default,7,8,0,0,0,W2V 07,W2V,100,22.493826150894165
default,6,8,0,0,0,W2V 07,W2V,150,19.540251970291138
default,6,8,0,0,0,W2V 07,W2V,200,19.38384199142456
default,5,8,0,0,0,W2V 07,W2V,250,16.202379941940308
default,5,8,0,0,0,W2V 07,W2V,300,18.55105710029602
default,7,8,0,0,0,W2V 07,W2V,350,22.274312019348145
default,5,8,0,0,0,W2V 07,W2V,400,16.358287811279297
default,7,8,0,0,0,W2V 07,W2V,450,22.58593773841858
default,5,8,0,0,0,W2V 07,W2V,500,16.405163049697876
default,5,8,0,0,0,W2V 07,W2V,550,16.44227409362793
default,5,8,0,0,0,W2V 07,W2V,600,16.373269081115723
default,5,8,0,0,0,W2V 07,W2V,650,16.151859045028687
default,4,8,0,0,0,W2V 07,W2V,700,18.66186285018921
default,5,8,0,0,0,W2V 07,W2V,750,19.075583934783936
default,5,8,0,0,0,W2V 07,W2V,800,16.694963932037354
default,5,8,0,0,0,W2V 07,W2V,850,188.32524180412292
default,5,8,0,0,0,W2V 07,W2V,900,1407.9668560028076
default,5,8,0,0,0,W2V 07,W2V,950,3978.159158229828
default,6,8,0,0,0,W2V 07,W2V,1000,2903.686641931534
default,4,8,0,0,0,W2V 07,W2V,1050,2836.799353122711
default,5,8,0,0,0,W2V 07,W2V,1100,2936.796875
default,7,8,0,0,0,W2V 07,W2V,1150,2199.9464609622955
default,7,8,0,0,0,W2V 07,W2V,1200,1681.1647460460663
default,4,8,0,0,0,W2V 07,W2V,1250,498.71266984939575
default,5,8,0,0,0,W2V 07,W2V,1300,876.3561148643494
default,6,8,0,0,0,W2V 07,W2V,1350,20.468854188919067
default,6,8,0,0,0,W2V 07,W2V,1400,20.98218822479248
default,4,8,0,0,0,W2V 07,W2V,1450,16.68039608001709
default,5,8,0,0,0,W2V 07,W2V,1500,16.9495689868927
default,6,8,0,0,0,W2V 07,W2V,1550,18.716173887252808
default,10,8,2,3,0,W2V 07,WordNet Lin,100,50.52393126487732
default,25,5,5,6,1,W2V 07,WordNet Lin,150,42.78879523277283
default,25,6,4,4,1,W2V 07,WordNet Lin,200,58.247552156448364
default,25,1,2,1,1,W2V 07,WordNet Lin,250,42.380592823028564
default,25,1,0,1,1,W2V 07,WordNet Lin,300,23.33626914024353
default,25,5,1,3,1,W2V 07,WordNet Lin,350,30.689337015151978
default,9,8,3,4,0,W2V 07,WordNet Lin,400,26.64898991584778
default,25,6,5,8,1,W2V 07,WordNet Lin,450,64.91604685783386
default,25,1,0,1,1,W2V 07,WordNet Lin,500,23.282100915908813
default,25,5,4,4,1,W2V 07,WordNet Lin,550,37.86743402481079
default,14,8,6,5,0,W2V 07,WordNet Lin,600,43.653228759765625
default,25,1,0,2,1,W2V 07,WordNet Lin,650,26.32366394996643
default,25,5,7,7,0,W2V 07,WordNet Lin,700,55.65021204948425
default,25,4,0,2,1,W2V 07,WordNet Lin,750,24.73683500289917
default,25,5,7,6,0,W2V 07,WordNet Lin,800,33.447595834732056
default,25,5,1,3,1,W2V 07,WordNet Lin,850,29.286613941192627
default,25,3,1,5,1,W2V 07,WordNet Lin,900,42.761847257614136
default,25,3,4,4,1,W2V 07,WordNet Lin,950,51.52683067321777
default,25,3,3,3,1,W2V 07,WordNet Lin,1000,51.89942717552185
default,25,5,5,5,1,W2V 07,WordNet Lin,1050,43.16776084899902
default,25,6,7,7,0,W2V 07,WordNet Lin,1100,68.88695883750916
default,25,0,0,1,1,W2V 07,WordNet Lin,1150,22.793776273727417
default,25,6,3,4,1,W2V 07,WordNet Lin,1200,46.456859827041626
default,11,8,3,4,0,W2V 07,WordNet Lin,1250,27.29017686843872
default,25,1,0,0,1,W2V 07,WordNet Lin,1300,12.637665748596191
default,25,3,1,0,1,W2V 07,WordNet Lin,1350,27.548542022705078
default,25,1,0,2,1,W2V 07,WordNet Lin,1400,26.37476921081543
default,25,6,7,8,0,W2V 07,WordNet Lin,1450,60.760711908340454
default,25,0,1,1,1,W2V 07,WordNet Lin,1500,33.164966106414795
default,25,2,0,1,1,W2V 07,WordNet Lin,1550,22.962392807006836
default,17,8,2,7,0,WordNet Lin,W2V,100,120.77124404907227
default,14,8,2,4,0,WordNet Lin,W2V,150,52.27951121330261
default,25,4,4,4,1,WordNet Lin,W2V,200,83.08705377578735
default,25,3,3,2,1,WordNet Lin,W2V,250,85.29834914207458
default,25,1,0,1,1,WordNet Lin,W2V,300,36.858193159103394
default,25,6,6,9,1,WordNet Lin,W2V,350,214.14729285240173
default,25,6,6,4,1,WordNet Lin,W2V,400,110.93576383590698
default,15,8,3,4,0,WordNet Lin,W2V,450,100.01452493667603
default,15,8,1,6,0,WordNet Lin,W2V,500,116.3921070098877
default,25,7,6,5,1,WordNet Lin,W2V,550,96.69187808036804
default,25,3,2,4,1,WordNet Lin,W2V,600,87.894366979599
default,25,0,0,0,1,WordNet Lin,W2V,650,18.868566751480103
default,25,0,0,0,1,WordNet Lin,W2V,650,18.868566751480103
default,10,8,1,1,0,WordNet Lin,W2V,750,60.647382974624634
default,25,6,0,2,1,WordNet Lin,W2V,800,61.996092081069946
default,25,6,0,2,1,WordNet Lin,W2V,800,61.996092081069946
default,25,6,0,2,1,WordNet Lin,W2V,800,61.996092081069946
default,25,5,4,3,1,WordNet Lin,W2V,950,102.05295181274414
default,25,7,7,8,0,WordNet Lin,W2V,1000,218.14032697677612
default,21,8,6,7,0,WordNet Lin,W2V,1050,178.13348197937012
default,17,8,3,6,0,WordNet Lin,W2V,1100,54.45422697067261
default,13,8,3,2,0,WordNet Lin,W2V,1150,123.25578689575195
default,25,4,2,2,1,WordNet Lin,W2V,1200,55.33349871635437
default,25,0,1,0,1,WordNet Lin,W2V,1250,24.946208953857422
default,25,2,1,1,1,WordNet Lin,W2V,1300,43.526910066604614
default,25,2,1,1,1,WordNet Lin,W2V,1300,43.526910066604614
default,25,2,1,1,1,WordNet Lin,W2V,1300,43.526910066604614
default,25,2,1,1,1,WordNet Lin,W2V,1300,43.526910066604614
default,25,1,0,1,1,WordNet Lin,W2V,1500,26.783512830734253
default,25,7,4,7,1,WordNet Lin,W2V,1550,91.55456614494324
default,8,8,0,0,0,WordNet Lin,WordNet Lin,100,72.45961117744446
default,25,7,5,8,1,WordNet Lin,WordNet Lin,150,37.47834086418152
default,8,8,0,0,0,WordNet Lin,WordNet Lin,200,44.79850506782532
default,8,8,0,0,0,WordNet Lin,WordNet Lin,250,52.48295974731445
default,8,8,0,0,0,WordNet Lin,WordNet Lin,300,55.46096587181091
default,8,8,0,0,0,WordNet Lin,WordNet Lin,350,69.25777816772461
default,8,8,0,0,0,WordNet Lin,WordNet Lin,400,36.8470242023468
default,8,8,0,0,0,WordNet Lin,WordNet Lin,450,51.25624704360962
default,8,8,0,0,0,WordNet Lin,WordNet Lin,500,54.451974868774414
default,8,8,0,0,0,WordNet Lin,WordNet Lin,550,44.19440984725952
default,8,8,0,0,0,WordNet Lin,WordNet Lin,600,47.1798632144928
default,8,8,0,0,0,WordNet Lin,WordNet Lin,650,72.19315600395203
default,8,8,0,0,0,WordNet Lin,WordNet Lin,700,46.959264039993286
default,8,8,0,0,0,WordNet Lin,WordNet Lin,750,52.656359910964966
default,9,8,0,1,0,WordNet Lin,WordNet Lin,800,45.46290707588196
default,8,8,0,0,0,WordNet Lin,WordNet Lin,850,42.65469002723694
default,8,8,0,0,0,WordNet Lin,WordNet Lin,900,40.35279893875122
default,25,7,3,4,1,WordNet Lin,WordNet Lin,950,47.691930055618286
default,25,7,7,4,0,WordNet Lin,WordNet Lin,1000,49.78967499732971
default,25,7,3,3,1,WordNet Lin,WordNet Lin,1050,58.08740830421448
default,25,6,7,8,0,WordNet Lin,WordNet Lin,1100,51.79793906211853
default,9,8,1,0,0,WordNet Lin,WordNet Lin,1150,61.674686908721924
default,25,7,6,6,1,WordNet Lin,WordNet Lin,1200,37.05914282798767
default,8,8,0,0,0,WordNet Lin,WordNet Lin,1250,39.43891787528992
default,8,8,0,0,0,WordNet Lin,WordNet Lin,1300,39.78459692001343
default,9,8,0,1,0,WordNet Lin,WordNet Lin,1350,66.12046217918396
default,8,8,0,0,0,WordNet Lin,WordNet Lin,1400,57.68329310417175
default,25,7,2,2,1,WordNet Lin,WordNet Lin,1450,40.81934094429016
default,10,8,0,2,0,WordNet Lin,WordNet Lin,1500,34.39658713340759
default,25,7,4,4,1,WordNet Lin,WordNet Lin,1550,60.000454902648926
